IMG/center_2017_03_31_16_12_01_926.jpg, IMG/left_2017_03_31_16_12_01_926.jpg, IMG/right_2017_03_31_16_12_01_926.jpg, 0, 0.02278197, 0, 2.358453
IMG/center_2017_03_31_16_12_01_957.jpg, IMG/left_2017_03_31_16_12_01_957.jpg, IMG/right_2017_03_31_16_12_01_957.jpg, 0, 0.1187369, 0, 2.356952
IMG/center_2017_03_31_16_12_01_989.jpg, IMG/left_2017_03_31_16_12_01_989.jpg, IMG/right_2017_03_31_16_12_01_989.jpg, 0, 0.21492, 0, 2.390381
IMG/center_2017_03_31_16_12_02_004.jpg, IMG/left_2017_03_31_16_12_02_004.jpg, IMG/right_2017_03_31_16_12_02_004.jpg, 0, 0.21492, 0, 2.40653
IMG/center_2017_03_31_16_12_02_014.jpg, IMG/left_2017_03_31_16_12_02_014.jpg, IMG/right_2017_03_31_16_12_02_014.jpg, 0, 0.290286, 0, 2.446729
IMG/center_2017_03_31_16_12_02_056.jpg, IMG/left_2017_03_31_16_12_02_056.jpg, IMG/right_2017_03_31_16_12_02_056.jpg, 0, 0.166416, 0, 2.521472
IMG/center_2017_03_31_16_12_02_064.jpg, IMG/left_2017_03_31_16_12_02_064.jpg, IMG/right_2017_03_31_16_12_02_064.jpg, 0, 0.166416, 0, 2.544438
IMG/center_2017_03_31_16_12_02_085.jpg, IMG/left_2017_03_31_16_12_02_085.jpg, IMG/right_2017_03_31_16_12_02_085.jpg, 0, 0.08006108, 0, 2.585563
IMG/center_2017_03_31_16_12_02_122.jpg, IMG/left_2017_03_31_16_12_02_122.jpg, IMG/right_2017_03_31_16_12_02_122.jpg, 0, 0.08006108, 0, 2.605932
IMG/center_2017_03_31_16_12_02_603.jpg, IMG/left_2017_03_31_16_12_02_603.jpg, IMG/right_2017_03_31_16_12_02_603.jpg, 0, 0.06284398, 0, 2.966022
IMG/center_2017_03_31_16_12_02_637.jpg, IMG/left_2017_03_31_16_12_02_637.jpg, IMG/right_2017_03_31_16_12_02_637.jpg, 0, 0.1644119, 0, 2.975457
IMG/center_2017_03_31_16_12_02_662.jpg, IMG/left_2017_03_31_16_12_02_662.jpg, IMG/right_2017_03_31_16_12_02_662.jpg, 0, 0.2414489, 0, 3.009478
IMG/center_2017_03_31_16_12_02_680.jpg, IMG/left_2017_03_31_16_12_02_680.jpg, IMG/right_2017_03_31_16_12_02_680.jpg, 0, 0.2414489, 0, 3.062721
IMG/center_2017_03_31_16_12_02_691.jpg, IMG/left_2017_03_31_16_12_02_691.jpg, IMG/right_2017_03_31_16_12_02_691.jpg, 0, 0.32841, 0, 3.124125
IMG/center_2017_03_31_16_12_02_724.jpg, IMG/left_2017_03_31_16_12_02_724.jpg, IMG/right_2017_03_31_16_12_02_724.jpg, 0, 0.4250609, 0, 3.211746
IMG/center_2017_03_31_16_12_02_739.jpg, IMG/left_2017_03_31_16_12_02_739.jpg, IMG/right_2017_03_31_16_12_02_739.jpg, 0, 0.4250609, 0, 3.285105
IMG/center_2017_03_31_16_12_02_751.jpg, IMG/left_2017_03_31_16_12_02_751.jpg, IMG/right_2017_03_31_16_12_02_751.jpg, 0, 0.508368, 0, 3.401276
IMG/center_2017_03_31_16_12_02_770.jpg, IMG/left_2017_03_31_16_12_02_770.jpg, IMG/right_2017_03_31_16_12_02_770.jpg, 0, 0.563709, 0, 3.501771
IMG/center_2017_03_31_16_12_02_792.jpg, IMG/left_2017_03_31_16_12_02_792.jpg, IMG/right_2017_03_31_16_12_02_792.jpg, 0, 0.629517, 0, 3.638578
IMG/center_2017_03_31_16_12_02_815.jpg, IMG/left_2017_03_31_16_12_02_815.jpg, IMG/right_2017_03_31_16_12_02_815.jpg, 0, 0.5589389, 0, 3.78047
IMG/center_2017_03_31_16_12_02_836.jpg, IMG/left_2017_03_31_16_12_02_836.jpg, IMG/right_2017_03_31_16_12_02_836.jpg, 0, 0.4979249, 0, 3.911863
IMG/center_2017_03_31_16_12_02_860.jpg, IMG/left_2017_03_31_16_12_02_860.jpg, IMG/right_2017_03_31_16_12_02_860.jpg, 0, 0.425052, 0, 4.026294
IMG/center_2017_03_31_16_12_02_879.jpg, IMG/left_2017_03_31_16_12_02_879.jpg, IMG/right_2017_03_31_16_12_02_879.jpg, 0, 0.36669, 0, 4.123966
IMG/center_2017_03_31_16_12_02_902.jpg, IMG/left_2017_03_31_16_12_02_902.jpg, IMG/right_2017_03_31_16_12_02_902.jpg, 0, 0.299739, 0, 4.206515
IMG/center_2017_03_31_16_12_02_931.jpg, IMG/left_2017_03_31_16_12_02_931.jpg, IMG/right_2017_03_31_16_12_02_931.jpg, 0, 0.210192, 0, 4.273246
IMG/center_2017_03_31_16_12_02_945.jpg, IMG/left_2017_03_31_16_12_02_945.jpg, IMG/right_2017_03_31_16_12_02_945.jpg, 0, 0.210192, 0, 4.318943
IMG/center_2017_03_31_16_12_02_957.jpg, IMG/left_2017_03_31_16_12_02_957.jpg, IMG/right_2017_03_31_16_12_02_957.jpg, 0, 0.1342889, 0, 4.361078
IMG/center_2017_03_31_16_12_03_231.jpg, IMG/left_2017_03_31_16_12_03_231.jpg, IMG/right_2017_03_31_16_12_03_231.jpg, 0, 0.04637414, 0, 4.690928
IMG/center_2017_03_31_16_12_03_270.jpg, IMG/left_2017_03_31_16_12_03_270.jpg, IMG/right_2017_03_31_16_12_03_270.jpg, 0, 0.1633231, 0, 4.696621
IMG/center_2017_03_31_16_12_03_296.jpg, IMG/left_2017_03_31_16_12_03_296.jpg, IMG/right_2017_03_31_16_12_03_296.jpg, 0, 0.1633231, 0, 4.72188
IMG/center_2017_03_31_16_12_03_308.jpg, IMG/left_2017_03_31_16_12_03_308.jpg, IMG/right_2017_03_31_16_12_03_308.jpg, 0, 0.2778631, 0, 4.752342
IMG/center_2017_03_31_16_12_03_329.jpg, IMG/left_2017_03_31_16_12_03_329.jpg, IMG/right_2017_03_31_16_12_03_329.jpg, 0, 0.2778631, 0, 4.80565
IMG/center_2017_03_31_16_12_03_341.jpg, IMG/left_2017_03_31_16_12_03_341.jpg, IMG/right_2017_03_31_16_12_03_341.jpg, 0, 0.3756691, 0, 4.863783
IMG/center_2017_03_31_16_12_03_372.jpg, IMG/left_2017_03_31_16_12_03_372.jpg, IMG/right_2017_03_31_16_12_03_372.jpg, 0, 0.4680571, 0, 4.941255
IMG/center_2017_03_31_16_12_03_385.jpg, IMG/left_2017_03_31_16_12_03_385.jpg, IMG/right_2017_03_31_16_12_03_385.jpg, 0, 0.4680571, 0, 5.04119
IMG/center_2017_03_31_16_12_03_398.jpg, IMG/left_2017_03_31_16_12_03_398.jpg, IMG/right_2017_03_31_16_12_03_398.jpg, 0, 0.5484661, 0, 5.14489
IMG/center_2017_03_31_16_12_03_420.jpg, IMG/left_2017_03_31_16_12_03_420.jpg, IMG/right_2017_03_31_16_12_03_420.jpg, 0, 0.612984, 0, 5.264161
IMG/center_2017_03_31_16_12_03_440.jpg, IMG/left_2017_03_31_16_12_03_440.jpg, IMG/right_2017_03_31_16_12_03_440.jpg, 0, 0.672045, 0, 5.399452
IMG/center_2017_03_31_16_12_03_459.jpg, IMG/left_2017_03_31_16_12_03_459.jpg, IMG/right_2017_03_31_16_12_03_459.jpg, 0, 0.7313731, 0, 5.548896
IMG/center_2017_03_31_16_12_03_488.jpg, IMG/left_2017_03_31_16_12_03_488.jpg, IMG/right_2017_03_31_16_12_03_488.jpg, 0, 0.81744, 0, 5.712242
IMG/center_2017_03_31_16_12_03_503.jpg, IMG/left_2017_03_31_16_12_03_503.jpg, IMG/right_2017_03_31_16_12_03_503.jpg, 0, 0.81744, 0, 5.894477
IMG/center_2017_03_31_16_12_03_521.jpg, IMG/left_2017_03_31_16_12_03_521.jpg, IMG/right_2017_03_31_16_12_03_521.jpg, 0, 0.915564, 0, 6.080894
IMG/center_2017_03_31_16_12_03_546.jpg, IMG/left_2017_03_31_16_12_03_546.jpg, IMG/right_2017_03_31_16_12_03_546.jpg, 0, 0.9920161, 0, 6.28494
IMG/center_2017_03_31_16_12_03_559.jpg, IMG/left_2017_03_31_16_12_03_559.jpg, IMG/right_2017_03_31_16_12_03_559.jpg, 0, 0.9920161, 0, 6.507947
IMG/center_2017_03_31_16_12_03_579.jpg, IMG/left_2017_03_31_16_12_03_579.jpg, IMG/right_2017_03_31_16_12_03_579.jpg, 0, 1, 0, 6.735194
IMG/center_2017_03_31_16_12_03_598.jpg, IMG/left_2017_03_31_16_12_03_598.jpg, IMG/right_2017_03_31_16_12_03_598.jpg, 0, 1, 0, 6.963384
IMG/center_2017_03_31_16_12_03_617.jpg, IMG/left_2017_03_31_16_12_03_617.jpg, IMG/right_2017_03_31_16_12_03_617.jpg, 0, 1, 0, 7.191667
IMG/center_2017_03_31_16_12_03_636.jpg, IMG/left_2017_03_31_16_12_03_636.jpg, IMG/right_2017_03_31_16_12_03_636.jpg, 0, 1, 0, 7.4195
IMG/center_2017_03_31_16_12_03_656.jpg, IMG/left_2017_03_31_16_12_03_656.jpg, IMG/right_2017_03_31_16_12_03_656.jpg, 0, 0.941155, 0, 7.646899
IMG/center_2017_03_31_16_12_03_682.jpg, IMG/left_2017_03_31_16_12_03_682.jpg, IMG/right_2017_03_31_16_12_03_682.jpg, 0, 0.8630351, 0, 7.863906
IMG/center_2017_03_31_16_12_03_733.jpg, IMG/left_2017_03_31_16_12_03_733.jpg, IMG/right_2017_03_31_16_12_03_733.jpg, 0, 0.8630351, 0, 8.063034
IMG/center_2017_03_31_16_12_03_748.jpg, IMG/left_2017_03_31_16_12_03_748.jpg, IMG/right_2017_03_31_16_12_03_748.jpg, 0, 0.665329, 0, 8.256167
IMG/center_2017_03_31_16_12_03_761.jpg, IMG/left_2017_03_31_16_12_03_761.jpg, IMG/right_2017_03_31_16_12_03_761.jpg, 0, 0.665329, 0, 8.415321
IMG/center_2017_03_31_16_12_03_767.jpg, IMG/left_2017_03_31_16_12_03_767.jpg, IMG/right_2017_03_31_16_12_03_767.jpg, 0, 0.665329, 0, 8.559983
IMG/center_2017_03_31_16_12_03_783.jpg, IMG/left_2017_03_31_16_12_03_783.jpg, IMG/right_2017_03_31_16_12_03_783.jpg, 0, 0.560065, 0, 8.704395
IMG/center_2017_03_31_16_12_03_795.jpg, IMG/left_2017_03_31_16_12_03_795.jpg, IMG/right_2017_03_31_16_12_03_795.jpg, 0, 0.560065, 0, 8.830647
IMG/center_2017_03_31_16_12_03_815.jpg, IMG/left_2017_03_31_16_12_03_815.jpg, IMG/right_2017_03_31_16_12_03_815.jpg, 0, 0.464125, 0, 8.949004
IMG/center_2017_03_31_16_12_03_836.jpg, IMG/left_2017_03_31_16_12_03_836.jpg, IMG/right_2017_03_31_16_12_03_836.jpg, 0, 0.4008941, 0, 9.050902
IMG/center_2017_03_31_16_12_03_861.jpg, IMG/left_2017_03_31_16_12_03_861.jpg, IMG/right_2017_03_31_16_12_03_861.jpg, 0, 0.325519, 0, 9.134851
